1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_03_12_19_00-shot12_186-Track1-Frame44699-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_12_04_19_00-shot04_18-Track1-Frame2651-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_22_19_00-shot22_134-Track1-Frame26545-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2006_05_03_19_00-shot03_194-Track1-Frame46996-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_04_22_19_00-shot22_182-Track1-Frame43102-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_11_29_19_00-shot29_202-Track1-Frame45785-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_04_14_19_00-shot14_156-Track1-Frame46943-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_03_12_19_00-shot12_195-Track1-Frame45790-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2003_05_27_19_00-shot27_179-Track1-Frame45282-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2006_05_03_19_00-shot03_195-Track1-Frame47140-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_04_14_19_00-shot14_154-Track1-Frame46456-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_03_13_19_00-shot13_10-Track1-Frame2215-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_19_19_00-shot19_180-Track1-Frame33852-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_04_14_19_00-shot14_155-Track1-Frame46791-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_17_19_00-shot17_182-Track2-Frame35461-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2006_05_03_19_00-shot03_191-Track1-Frame46611-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_16_19_00-shot16_135-Track1-Frame23094-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_22_19_00-shot22_152-Track1-Frame30320-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_22_19_00-shot22_160-Track1-Frame32417-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_04_14_19_00-shot14_152-Track1-Frame45824-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2008_01_03_19_00-shot03_197-Track1-Frame47230-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_03_12_19_00-shot12_196-Track1-Frame45799-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_12_19_00-shot12_158-Track1-Frame37063-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_12_01_19_00-shot01_191-Track1-Frame48042-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_12_19_00-shot12_159-Track1-Frame37139-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_17_19_00-shot17_182-Track1-Frame35329-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2005_03_12_19_00-shot12_188-Track1-Frame45086-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_22_19_00-shot22_145-Track1-Frame29043-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2003_05_27_19_00-shot27_180-Track1-Frame45358-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_08_12_19_00-shot12_15-Track1-Frame2672-Face1.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2007_03_01_19_00-shot01_103-Track1-Frame28558-Face2.png
1,data/nhknews_track/dlib-affine-sz:96/aifukuhara/aifukuhara_2004_12_04_19_00-shot04_152-Track1-Frame36271-Face1.png
